globalid,CreationDate,Creator,EditDate,Editor,date_and_time,your_mode_of_transportation,mode_other,request,request_other,additional_comments,shape_wkt,POINT_X,POINT_Y
{FAB58674-89B4-406D-B219-B316878C8A95},10/13/2022 14:12:35.107,,10/13/2022 14:12:35.107,,10/13/2022 14:06:00.000,bikes,,runlightssigns,,"At about 5:15pm, while the sun was setting, a car heading east on Beacon St (coming downhill) did not stop at the red light at the Beacon/Charles intersection. The driver continued through the first crosswalk and ended up slamming on the breaks in the intersection and stopping only a few feet from pedestrians crossing Beacon at the second intersection. I was stopped at the redlight going southbound on Charles St about to turn on Beacon when I saw this.
It seemed the driver may have been ""blinded"" by the setting sun and it was terrifying to watch.
Especially as people gain speed going downhill on Beacon, there should be some sort of extra flashing light or speedbump or something to make it easier to see the red light at this time of day or slow down while traveling on Beacon St.
Thank you",POINT (-71.069293018999986 42.356267581000054),-71.069293018999986,42.356267581000054
{537C444B-8736-43A3-9D81-B2C7EA55B4A2},10/13/2022 14:16:21.824,,10/13/2022 14:16:21.824,,10/13/2022 14:13:00.000,bikes,,runlightssigns,,"Derne Street is wide and seems to encourage people to speed. When they come to the Hancock/Myrtle intersection, there is no limit line painted on the ground so they often do not stop while turning left onto Hancock (the only outlet).
This whole intersection should be redesigned to add neck-downs and better paint/signage so that cars don't drive so fast and crossing the street is clearer / shorter distance for pedestrians.",POINT (-71.064333791999957 42.359351740000079),-71.064333791999957,42.359351740000079
{0D58C63E-21A9-46DB-96CA-0E4BC96815C9},10/18/2022 18:13:28.171,,10/18/2022 18:13:28.171,,10/18/2022 18:04:00.000,walks,,speeding,,DRIVERS SPEED UP MY STREET FROM DORCHESTER AVE MY STREET IS FULLER STREET AND I'VE HAVE ALMOST HIT BY A  CAR MIRROR OF A CAR SIDESWIP BY A CAR SPEEDING UP MY STREET OFF OF DORCHESTER AVENUE. ,POINT (-71.054386578999981 42.358578297000065),-71.054386578999981,42.358578297000065
{4202C744-9584-40D7-B65E-A383C32D9097},10/25/2022 0:07:40.587,,10/25/2022 0:07:40.587,,10/24/2022 23:58:00.000,walks,,speeding,,Literally thousands of pedestrians  cross this area of Charles St everyday to get from the busy Fields Corner subway station to the two schools across the street and to the rest of the neighborhood.  Yet there is nothing besides some pained lines to encourage speeding drivers to slow down. Too many drivers drive at unsafe speed  A raised crosswalk is badly needed at that pedestrian crossing. Thank you,POINT (-71.062080487999935 42.300525174000029),-71.062080487999935,42.300525174000029
{A1DAF548-EC9B-4769-AE84-5536717683A3},10/25/2022 0:20:33.407,,10/25/2022 0:20:33.407,,10/25/2022 0:08:00.000,walks,,doublepark,,"The crosswalk in front of Lynne Liquor at 1447 Dot Ave is one of the busiest pedestrian crossings on Dot Ave.  A lot of drivers are parking illegally in the middle of the crosswalk while shopping for booze, making it extra inconvenient and unsafe to cross Dot Ave on foot.  A large bollard or concrete planter should be placed strategically to prevent people from parking on that crosswalk, ",POINT (-71.060081138999976 42.301207326000053),-71.060081138999976,42.301207326000053
{27868B4E-9FEB-4000-8B33-5A1E419A546F},10/29/2022 10:18:36.227,,10/29/2022 10:18:36.227,,10/26/2022 1:09:00.000,bikes,,yieldgoing,,"A raised crosswalk here would really help slow drivers down.  It is a short block so drivers should not be going that fast, anyway.  But a raised sidewalk would make it clear that pedestrians and bikers on SW Corridor are at least of equal priority.",POINT (-71.105518096999958 42.314680285000065),-71.105518096999958,42.314680285000065
{744E754C-91DA-47C0-ADE8-CE4FE79D71B1},10/29/2022 17:25:09.051,,10/29/2022 17:25:09.051,,10/29/2022 10:19:00.000,bikes,,yieldgoing,,"Cars go too fast here, and often are stopped blocking the bike lane while waiting for the red light.  A raised sidewalk would slow drivers, raise their awareness of the bike/walking cross, and increase safety for bikers and walkers.  

",POINT (-71.092787339999973 42.333330047000061),-71.092787339999973,42.333330047000061
{E4D0B47B-349F-4E5C-B4CE-2BDEC8096E46},10/29/2022 17:31:56.888,,10/29/2022 17:31:56.888,,10/29/2022 17:29:00.000,bikes,,yieldturn,,"I have seen two bike accidents here.  The bike path north is steep down going into the intersection, and it's hard for cars to see.  Also, drivers are focusing on other cars and waiting their turn, so bikes are an afterthought.  Raised sidewalk could be helpful here.",POINT (-71.109169579999957 42.307453530000032),-71.109169579999957,42.307453530000032
{DA710AAC-3D07-4DBF-ACF9-DB12EA0EBA84},10/29/2022 17:37:16.510,,10/29/2022 17:37:16.510,,10/29/2022 17:32:00.000,bikes,,bikefacility,,"Shawmut ave would be an IDEAL street for a 2-way bike-lane (like a 'fahradstrasse' in Germany) from  I 90 to at least Massachusetts Ave.   You've already got the bike lane going south on Tremont north of I-90, but then it just abruptly stops at the I-90 overpass.  It would be amazing to have .  This is not exactly a dangerous location right here, but making this a bike highway would reduce dangerous bike locations elsewhere (Washington Ave and especially Columbus Ave).

There's not much traffic on the wide Shawmut, so much so that the street could handle a road diet without disrupting traffic.  There's plenty of room for a two-way bike lane without losing parking on either side.  ",POINT (-71.065991396999948 42.346593534000078),-71.065991396999948,42.346593534000078
{5F5A93C1-3827-429F-9E2B-1F70DEAE2F43},11/4/2022 7:07:38.785,,11/4/2022 7:07:38.785,,11/4/2022 6:57:00.000,walks,,yieldturn,,"There are several issues at this intersection; the MAIN one being that there is no safe part of the traffic light cycle for pedestrians to cross Warren street at this intersection. At each part, the right of way is given to cars, leading to pedestrians needing to rush across between cycles, hoping nobody runs a red light. There are also no walk signals to cross Warren street or Kelton street, and the signal to cross Comm Ave is far too short, and often the T runs the light, meaning most of the time given to cross is wasted because it is blocked. 

This intersection is also dangerous to cars, since it is a merging/crossing of multiple lanes of traffic, all needing to yield to the Comm Ave service road cars, which does not always happen. Right of way is far from clear at this intersection when 6 lanes of traffic receive a green light at once, and each of them can choose one of 4 directions to go in. ",POINT (-71.140244407999944 42.348629754000058),-71.140244407999944,42.348629754000058
{F51C93EB-4E80-4FA4-90A1-5FF7170771EB},11/7/2022 18:22:35.955,,11/7/2022 18:22:35.955,,11/7/2022 18:22:00.000,bikes,,bikefacility,,,POINT (-71.070892312999945 42.361408468000036),-71.070892312999945,42.361408468000036
{F2FD7F44-85AF-42A8-9387-2A2BBACCCD62},11/8/2022 17:28:50.017,,11/8/2022 17:28:50.017,,11/8/2022 17:18:00.000,walks,,yieldturn,,"I cross the intersection of Forest Hill St and Glen Rd every work day while going to work and  coming from work. The traffic signal for cars on Forest Hill St does not have a left turn arrow for cars going north on Forest Hill Rd and turning left on Glen Rd. I am extremely concerned about the safety of pedestrians while crossing Glen Rd and have the right of way. The cars turning left onto Glen Rd from Forest Hill St don't yield to pedestrians when pedestrians have the right of way. 
While crossing Glen Rd this morning, car 1 decided to not yield even though I was crossing the street while staring at me. But, car 2, which was immediately behind car 1 also chose to not yield and slammed on their breaks stopping less than a foot away from me.
This is not the first time I have physically feared for my life when crossing this road. Please incorporate a left turn signal, or make Forest Hill St a one-way road, or give pedestrian signals more than one turn while traffic lights are red",POINT (-71.10454815199995 42.309448062000058),-71.104548151999950,42.309448062000058
{079E5299-9A69-4717-A5AD-F4AFB47B358B},11/8/2022 17:31:50.725,,11/8/2022 17:31:50.725,,11/8/2022 17:31:00.000,walks,,yieldturn,,"I cross the intersection of Forest Hill St and Glen Rd every work day while going to work and coming from work. The traffic signal for cars on Forest Hill St does not have a left turn arrow for cars going north on Forest Hill Rd and turning left on Glen Rd. I am extremely concerned about the safety of pedestrians while crossing Glen Rd and have the right of way. The cars turning left onto Glen Rd from Forest Hill St don't yield to pedestrians when pedestrians have the right of way.
While crossing Glen Rd this morning, car 1 decided to not yield even though I was crossing the street while staring at me. But, car 2, which was immediately behind car 1 also chose to not yield and slammed on their breaks stopping less than a foot away from me.
This is not the first time I have physically feared for my life when crossing this road. Please incorporate a left turn signal, or make Forest Hill St a one-way road, or give pedestrian signals more than one turn while traffic lights are red",POINT (-71.102453411999988 42.308905683000035),-71.102453411999988,42.308905683000035
{DEDABA35-56B0-451B-89B3-22307FC854D4},11/11/2022 17:14:41.011,,11/11/2022 17:14:41.011,,11/11/2022 17:11:00.000,walks,,yieldgoing,,People do not yield for pedestrians at crosswalks on this section on Tremont street even though visibility is good. There needs to be raised crosswalks here. I and many others have to cross this street section multiple times per day to get to and from home and it is dangerous.,POINT (-71.081290717999934 42.338808130000075),-71.081290717999934,42.338808130000075
{C3BBA268-E799-42D1-AC38-90DD29A5B063},11/14/2022 17:21:03.039,,11/14/2022 17:21:03.039,,11/14/2022 17:17:00.000,bikes,,walksignal,,The walk signal does not turn on often enough on Mass Ave in front of the Mass ave T stop especially at rush hour. Traffic is often stopped on both sides while people wait for a long time to cross the street. The walk sign should come on more frequently. There is no place to wait in the middle of the street and sometimes people get stuck there as they try to cross half way. This creates a safety issue.,POINT (-71.083025005999957 42.341444987000045),-71.083025005999957,42.341444987000045
{578075E6-ECC2-416B-A6CD-7FAA2D073107},11/15/2022 14:24:10.530,,11/15/2022 14:24:10.530,,11/15/2022 14:20:00.000,drives,,other,confusing traffic pattern,"While I applaud the efforts, the new traffic pattterns on Huntington Ave are confusing... You will need to paint the entire right lane red for continuity and improve the signage ...people either don't understand or simply don't care.  Also the Hospital and Hotel shuttles now think this is their personal fast lane.",POINT (-71.10157894699995 42.335265082000035),-71.101578946999950,42.335265082000035
{C1F868B5-6074-4210-BB9F-86B93368D703},11/15/2022 14:26:54.212,,11/15/2022 14:26:54.212,,11/15/2022 14:24:00.000,drives,,roadwaymaint,,There are a couple of deep holes and dips in the right lane.,POINT (-71.071136026999966 42.274296655000057),-71.071136026999966,42.274296655000057
{10648B2E-53EE-4702-A086-19C02978D940},11/16/2022 18:56:56.784,,11/16/2022 18:56:56.784,,11/16/2022 18:53:00.000,drives,,other,Traffic light timing is off,for some reason this traffic light now stays red on Seaver St. for a VERY long time (there are never more than 2 cars entering from Harold St.,POINT (-71.093491019999988 42.312202054000068),-71.093491019999988,42.312202054000068
{CCF8584E-5E25-4ED0-ABD1-F66D07CBD704},11/16/2022 19:01:48.956,,11/16/2022 19:01:48.956,,11/16/2022 18:57:00.000,drives,,other,Bus lane clarification,"I see school buses, ubers, and an assortment of vehicles using the ""bus"" lane (which I assume means MBTA and emergency vehicles only).  I also see local drivers using the Red lane as a left turning lane where they shouldn't.  Perhaps better signage would help? or maybe post the penalty for illegal lane usage?",POINT (-71.097390830999984 42.314945224000041),-71.097390830999984,42.314945224000041
{D6232D97-5C24-4080-90B7-A521F3256015},12/22/2022 15:43:21.508,,12/22/2022 15:43:21.508,,12/22/2022 15:41:00.000,bikes,,doublepark,,Every evening there are double parked cars in the bike lane from Westerly st. to Day St. but worse closer to the roundabout at hyde square,POINT (-71.109538569999984 42.322162742000046),-71.109538569999984,42.322162742000046
{EE4C606F-26E2-49EA-B8F6-11DD134B178F},12/22/2022 15:44:24.199,,12/22/2022 15:44:24.199,,12/22/2022 15:43:00.000,walks,,speeding,,"Constant speeding, despite very narrow two lane road ",POINT (-71.109759977999943 42.322726542000055),-71.109759977999943,42.322726542000055
{94928D2A-B881-47D1-86A8-A672DE9CC31C},12/22/2022 15:46:46.862,,12/22/2022 15:46:46.862,,12/22/2022 15:44:00.000,bikes,,visibility,,Parking extends to far down day st so that vehicles turning right onto day st. from the round about have to swing wide often running into the oncoming lane disrupting traffic and making dangerous conditions for bicycles that have to hug the curb to avoid getting hit.,POINT (-71.10991826999998 42.322132716000056),-71.109918269999980,42.322132716000056
{AA96E5AD-A786-471F-94E5-31160BE3BBD9},12/22/2022 15:49:07.941,,12/22/2022 15:49:07.941,,12/22/2022 15:46:00.000,walks,,notenoughtime,,The timing of the walk sign and the distance needed to walk across huntington and  morraine streets makes it almost impossible to cross from the northwest to the southwest side of centre street. ,POINT (-71.111621367999987 42.319567555000049),-71.111621367999987,42.319567555000049
{47D56CB7-F93A-4704-8F7F-49A53D42A274},12/22/2022 15:50:06.198,,12/22/2022 15:50:06.198,,12/22/2022 15:49:00.000,walks,,walksignal,,If you miss the walk sign the wait is almost 7 min to cross again.,POINT (-71.111617448999937 42.319642670000064),-71.111617448999937,42.319642670000064
{0AF2B03C-6FA3-4BFF-9659-A699B714DCA0},12/22/2022 15:52:41.321,,12/22/2022 15:52:41.321,,12/22/2022 15:50:00.000,walks,,runlightssigns,,"Traffic frequently rolling stops through the intersection at Day st. and Bynner St. There are two documented MV crashes calling EMS at this intersection in 2022, but I have personally witnessed at least 5 accidents this year and I am almost never home, so I suspect the number is dramatically higher.",POINT (-71.10962465199998 42.323297402000037),-71.109624651999980,42.323297402000037
{F88F7BD1-24D2-485D-AAB6-6ECF3D4055BA},12/22/2022 15:55:41.849,,12/22/2022 15:55:41.849,,12/22/2022 15:52:00.000,walks,,speeding,,"Frequent speeding all the way along day st between Heath and Centre. Especially those coming down the hill. Speed bumps are worn down if the few places where they exist. There are not enough cross walks either. Most obviously there are no marked crosswalks at the intersection of Centre and Arcola which connects the residential area of Hyde Square to the urban wild, Nira Rock.",POINT (-71.108256221999966 42.32444053100005),-71.108256221999966,42.324440531000050
{6A735EE2-E505-46DD-AB78-DDA4272E1BCB},12/22/2022 15:58:04.184,,12/22/2022 15:58:04.184,,12/22/2022 15:55:00.000,bikes,,roadwaymaint,,"Potholes galore, particularly on the section of day st. between Bynner and Centre make it dangerous to bike and uncomfortable to drive, especially with oncoming traffic as each lane tries to dodge potholes or get jarred left/right if they don't.",POINT (-71.10946493199998 42.323539475000075),-71.109464931999980,42.323539475000075
